"metabolite","super_pathway","sub_pathway","fluid","platform_name","platform_unit","retention_index","CAS","PubChem","ChEBI"
"TAG52:6-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:6-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:7-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:7-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:7-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:7-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:8-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG52:8-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:0-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:1-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:1-FA17:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:1-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:1-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:2-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:2-FA17:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:2-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:2-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:3-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:3-FA17:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:3-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:3-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:3-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA17:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:4-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:5-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:5-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:5-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:5-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:6-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:6-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:6-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:6-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG53:7-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:0-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:0-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:1-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:1-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:1-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:1-FA20:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:1-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA20:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:2-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:3-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA22:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:4-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA22:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:5-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:6-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:7-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:8-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:8-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:8-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:8-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG54:8-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:1-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:1-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:2-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:3-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:3-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:4-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:4-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:5-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:5-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:5-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:6-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:6-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:6-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:7-FA15:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:7-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:7-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:7-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:7-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG55:8-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:1-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:1-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:10-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:2-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:2-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:2-FA20:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:2-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA20:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:3-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:4-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA20:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:5-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA20:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:6-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA18:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA20:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA22:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:7-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA16:0","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA16:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:8-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:9-FA18:3","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:9-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:9-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG56:9-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG57:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG57:3-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG57:8-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG57:9-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:10-FA18:2","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:10-FA20:4","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:10-FA20:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:10-FA22:5","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:10-FA22:6","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
"TAG58:2-FA18:1","Lipids","Triacylglycerol","plasma","Lipidyzer [Lipidizer]","µmol/l",NA,NA,NA,NA
